Area,Build year,Building type,Equipment,Floor,Heating system,No. of floors,Number of rooms,Renovation year,price,city,region,street
23,1972,Brick,Fully equipped,5,Central,9,1,0,29000,Kaunas,Dainava,Taikos pr.
31,2014,Monolithic,Fully equipped,1,Central thermostat,6,1,0,115000,Vilnius,Naujamiestis,Mindaugo g.
69,2009,Brick,Fully equipped,3,Central thermostat,6,3,0,270000,Vilnius,Senamiestis,Šaltinių g.
44,1977,Block house,Fully equipped,4,Central,5,2,0,52000,Kaunas,Dainava,Partizanų g.
66.25,2020,Brick,Not equipped,1,Electric,1,3,0,59900,Mažeikių m.,None,Laisvės g.
40,2013,Block house,Fully equipped,3,Gas,3,1,0,94900,Vilnius,Žirmūnai,Kalvarijų g.
68,1969,Block house,Fully equipped,3,Central,5,4,2009,53500,Panevėžys,Tulpės,Tulpių g.
49,1983,Block house,Fully equipped,1,"Central, central thermostat",5,2,0,39900,Mažeikių m.,None,Taikos g.
54.48,1963,Brick,Fully equipped,4,Central,4,3,0,63000,Šiauliai,Centras,Vytauto g.
70.57,1974,Block house,Fully equipped,2,Central,9,3,0,79000,Kaunas,Dainava,V. Krėvės pr.
46.89,1985,Block house,Fully equipped,5,Central,5,2,0,11000,Kalvarijos m.,None,Suvalkų g.
74.3,1973,Brick,Fully equipped,1,Central,5,4,0,150000,Vilnius,Antakalnis,Tverečiaus g.
66,1940,Log house,Partial decoration,1,Other,1,3,0,39000,Vilniaus r. sav.,Juodšilių k.,Mokyklos g.
51.22,1969,Block house,Fully equipped,5,Central,5,3,2008,39000,Panevėžys,Tulpės,Tulpių g.
76.15,1991,Brick,Fully equipped,3,Central,5,4,2007,29900,Akmenės m.,None,Stadiono g.
57,1950,Wooden house,Fully equipped,1,Solid fuel,2,3,0,18000,Radviliškio m.,None,J. Basanavičiaus g.
36.6,2015,Brick,Fully equipped,2,Geothermal,3,2,0,189000,Palanga,None,Tvenkinių g.
80,1960,Brick,Fully equipped,2,"Central, electric",4,3,0,72000,Klaipėda,Žvejybos uostas,Minijos g.
34,2016,Brick,Fully equipped,1,Gas,2,2,0,154000,Palanga,None,Kontininkų g.
79.63,1992,Brick,Fully equipped,1,Solid fuel,2,3,0,41000,Širvintų m.,None,Kalnalaukio g.
43.4,1966,Brick,Fully equipped,3,Central,4,2,2013,45000,Mažeikių m.,None,V. Burbos g.
66,1977,Block house,Fully equipped,6,Central,9,3,0,97500,Vilnius,Viršuliškės,Viršuliškių g.
33,1970,Block house,Fully equipped,5,Central,5,1,0,18000,Mažeikių m.,None,Ventos g.
15,2016,Brick,Fully equipped,4,Electric,4,1,0,45000,Palanga,None,Pirties g.
41,1987,Block house,Other,1,Central,9,2,0,39999,Vilnius,Pašilaičiai,Medeinos g.
124.93,2019,Monolithic,Partial decoration,3,Central thermostat,3,4,0,385000,Vilnius,Užupis,Kreivasis skg.
83.87,1992,Block house,Fully equipped,7,Central,9,4,0,63000,Kaunas,Šilainiai,Baltijos g.
53,1975,Brick,Partial decoration,1,Central,5,2,0,37200,Kaunas,Petrašiūnai,Laimos g.
69.25,1972,Block house,Fully equipped,6,Central,9,3,0,87500,Vilnius,Karoliniškės,Vido Maciulevičiaus g.
40.1,2007,Brick,Fully equipped,1,Gas,4,1,0,70000,Klaipėda,Tauralaukis,Klaipėdos g.
32,1972,Other,Fully equipped,1,Central,3,2,0,61900,Vilnius,Salininkai,Pupinės g.
66.33,1979,Brick,Fully equipped,11,Central,12,3,0,59900,Panevėžys,Žemaičiai,Aukštaičių g.
52,1985,Brick,Fully equipped,3,"Electric, gas",4,2,0,115000,Klaipėda,Senamiestis,Liepų g.
25.1,1974,Brick,Fully equipped,3,Central,4,1,0,79000,Vilnius,Naujamiestis,Šv. Stepono g.
80,2020,Brick,Partial decoration,3,Gas,3,4,0,100000,Klaipėda,Miškas,Skardžio g.
72.78,2014,Brick,Fully equipped,2,Gas,3,3,0,107000,Šiauliai,Centras,J. Basanavičiaus g.
40.96,1964,Brick,Fully equipped,3,Central,5,2,0,48000,Kaunas,Dainava,Savanorių pr.
69.69,2008,Brick,Fully equipped,2,Central thermostat,4,3,0,86000,Mažeikių m.,None,Pavenčių g.
43.8,2007,Brick,Fully equipped,1,Electric,2,2,0,161000,Neringos m.,None,Purvynės g.
47,1992,Brick,Fully equipped,5,Central,5,2,0,35000,Telšių m.,None,Žemaitės g.
13.25,1958,Brick,Fully equipped,1,Central,3,1,0,26950,Vilnius,Naujininkai,Tyzenhauzų g.
61.34,1979,Block house,Fully equipped,3,Central,9,3,0,65000,Kaunas,Eiguliai,Geležinio Vilko g.
47,2009,Brick,Fully equipped,31,Other,34,2,0,83800,Klaipėda,Centras,Kuosų g.
61.17,1980,Block house,Fully equipped,7,Central,9,3,0,86900,Vilnius,Šeškinė,Musninkų g.
52.75,1987,Block house,Fully equipped,4,Central,4,2,0,21000,Skuodo m.,None,Mosėdžio g.
57,1968,Brick,Fully equipped,4,Central,5,3,0,29999,Ukmergės m.,None,Anykščių g.
66,2018,Monolithic,Fully equipped,4,Central thermostat,7,1,0,130000,Kaunas,Vilijampolė,Varnių g.
45,1986,Brick,Fully equipped,2,"Electric, solid fuel",2,2,0,30000,Kretingos m.,None,Klaipėdos g.
56,1993,Brick,Fully equipped,1,Central,4,3,2019,45000,Anykščių m.,None,Storių g.
65,2002,Brick,Fully equipped,2,Gas,4,2,2007,165898,Palanga,None,Vanagupės g.
49.66,2021,Brick,Fully equipped,6,Central thermostat,8,2,0,167000,Vilnius,Šnipiškės,Rinktinės g.
36.1,1960,Brick,Fully equipped,1,Central,3,2,0,134000,Vilnius,Senamiestis,Pylimo g.
70.73,1972,Brick,Fully equipped,1,Electric,3,3,2003,209000,Neringos m.,None,G. D. Kuverto g.
42.54,2020,Block house,Fully equipped,3,Central thermostat,7,2,0,141500,Vilnius,Žvėrynas,Siesikų g.
54.79,1977,Brick,Partial decoration,4,Central,5,2,0,27000,Panevėžio r. sav.,Dembavos k.,Veteranų g.
40,1959,Brick,Fully equipped,2,Solid fuel,2,2,0,7000,Kaišiadorių r. sav.,Būblių k.,Strėvos g.
59.25,2004,Brick,Fully equipped,2,Central thermostat,5,2,0,135000,Vilnius,Naujamiestis,Eglių g.
76,2020,Monolithic,Fully equipped,5,Central thermostat,6,2,0,323000,Vilnius,Šnipiškės,Ceikinių g.
64,1978,Brick,Fully equipped,1,Solid fuel,2,3,0,27000,Tauragės r. sav.,Dapkiškių k.,Lakštingalų g.
49.55,2020,Brick,Fully equipped,1,Central thermostat,4,2,0,86000,Kaunas,Dainava,Kovo 11-osios g.
61.19,1966,Block house,Fully equipped,3,Central,5,4,2020,40000,Panevėžys,Centras,Ramygalos g.
55,1983,Block house,Fully equipped,2,Central,5,3,0,69999,Jonavos m.,None,Vilties g.
18.37,1968,Brick,Fully equipped,2,Central,5,1,0,4999,Alytus,Dainava,Naujoji g.
63,1902,Brick,Partial decoration,2,Electric,5,2,2020,252000,Vilnius,Senamiestis,Gedimino pr.
47.5,1960,Brick,Other,2,"Electric, gas",2,2,0,97000,Vilnius,Senamiestis,Pylimo g.
72.84,2014,Brick,Fully equipped,2,"Central thermostat, gas",3,4,0,240000,Vilnius,Antakalnis,Nemenčinės pl.
62,1969,Other,Fully equipped,9,Central,9,3,0,74999,Klaipėda,Baltija,Baltijos pr.
86.36,2007,Brick,Fully equipped,4,Central thermostat,4,3,0,120000,Kaunas,Dainava,V. Krėvės pr.
52,1979,Brick,Fully equipped,4,Central,5,2,0,21499,Kupiškio m.,None,Gedimino g.
36.55,1959,Brick,Fully equipped,3,Central,4,1,2015,85500,Vilnius,Antakalnis,Smėlio g.
22,1988,Block house,Fully equipped,4,Central,5,1,0,10500,Telšių m.,None,Luokės g.
65,2009,Brick,Fully equipped,1,Gas,5,3,0,109000,Klaipėda,Vėtrungė,Birutės g.
46.16,1972,Block house,Fully equipped,3,Central,5,2,0,16000,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
32,2019,Brick,Fully equipped,1,Central,4,1,0,59000,Klaipėda,Šauliai,Ragainės g.
47,1920,Brick,Fully equipped,1,Electric,3,2,0,84000,Klaipėda,Centras,I. Kanto g.
45,2020,Brick,Fully equipped,1,"Central, electric, gas",3,2,0,69000,Kaunas,Šilainiai,K. Čerbulėno g.
63.21,1978,Block house,Fully equipped,9,Central,9,3,0,53000,Klaipėda,Vingis,I. Simonaitytės g.
82.9,1980,Brick,Fully equipped,1,"Central, solid fuel",2,4,0,61900,Kretingos r. sav.,Padvarių k.,Darbėnų pl.
58.6,1973,Brick,Fully equipped,3,Central,5,3,0,62000,Marijampolės m.,Degučiai,R. Juknevičiaus g.
11,1963,Brick,Fully equipped,3,Central,5,1,0,8900,Klaipėda,Centras,Mokyklos g.
50.59,1992,Block house,Fully equipped,4,Central,5,2,0,29900,Šiaulių r. sav.,Kuršėnų m.,Daugėlių g.
43.36,1914,Brick,Fully equipped,3,"Central, electric",3,2,0,135000,Vilnius,Senamiestis,J. Basanavičiaus g.
57.6,1960,Block house,Fully equipped,3,Central,5,3,0,119900,Vilnius,Naujamiestis,Birželio 23-iosios g.
45,1957,Brick,Fully equipped,2,"Electric, solid fuel",2,2,0,36500,Klaipėda,Rimkai,Rimkų g.
82,1980,Brick,Fully equipped,4,Central,5,4,0,72000,Kretingos m.,None,Kęstučio g.
49.04,1988,Brick,Fully equipped,6,Central,6,2,0,27500,Biržų m.,None,Rotušės g.
45,1970,Brick,Not equipped,1,Central,3,2,0,26000,Zarasų m.,None,Vytauto skg.
43,1977,Brick,Fully equipped,1,Electric,2,3,2018,69000,Palanga,None,Malūno g.
36.34,1963,Log house,Fully equipped,2,"Electric, other",2,2,0,35499,Kaunas,Vilijampolė,Linkuvos g.
31.04,1963,Log house,Fully equipped,2,"Electric, other",2,1,0,27900,Kaunas,Vilijampolė,Linkuvos g.
70,1940,Brick,Fully equipped,1,Gas,3,4,0,279999,Vilnius,Senamiestis,Tilto g.
33,1974,Block house,Fully equipped,5,Central,9,1,0,49900,Kaunas,Dainava,Partizanų g.
36,2014,Monolithic,Fully equipped,5,Central thermostat,6,1,0,116000,Vilnius,Senamiestis,Mindaugo g.
50,2020,Block house,Fully equipped,1,Gas,2,3,0,119000,Kaunas,Dainava,K. Šakenio g.
50.54,1975,Block house,Fully equipped,4,Central,5,2,0,37900,Radviliškio m.,None,V. Kudirkos g.
48.04,2008,Brick,Fully equipped,2,Gas,2,3,0,73000,Vilniaus r. sav.,Bareikiškių k.,Vladislavo Sirokomlės g.
54.54,1995,Block house,Fully equipped,5,Central,6,2,0,46900,Klaipėda,Varpai,Liubeko g.
54,1950,Brick,Not equipped,1,Other,2,3,2015,16000,Akmenės r. sav.,Naujosios Akmenės m.,Taikos g.
45.49,1926,Wooden house,Fully equipped,2,Gas,3,2,0,38900,Kaunas,Žaliakalnis,Žemaičių g.
44.4,1970,Block house,Fully equipped,4,Central,5,2,0,53000,Kaunas,Dainava,Draugystės g.
74.39,2018,Monolithic,Fully equipped,8,Central thermostat,9,3,0,128323,Kaunas,Dainava,Pramonės pr.
45.11,1961,Brick,Fully equipped,3,Central,4,2,0,36500,Klaipėda,Žvejybos uostas,Minijos g.
66.55,1987,Brick,Fully equipped,5,Central,10,3,0,47000,Alytus,Vidzgiris,Jazminų g.
20.9,1980,Brick,Fully equipped,3,Central,5,1,0,9900,Anykščių m.,None,Dariaus ir Girėno g.
47.83,1989,Brick,Fully equipped,3,Central,4,2,0,36000,Anykščių m.,None,Jono Basanavičiaus g.
18.72,1991,Brick,Fully equipped,2,Electric,4,1,2020,50000,Vilnius,Naujamiestis,Panerių g.
86,2008,Brick,Fully equipped,6,Central thermostat,9,4,0,189000,Vilnius,Šiaurės miestelis,Ulonų g.
63.8,1971,Block house,Fully equipped,4,Central,5,3,0,87000,Vilnius,Lazdynai,Architektų g.
60,1967,Brick,Fully equipped,2,Solid fuel,2,3,0,43000,Šakių r. sav.,Girėnų k.,Girėnų g.
44.32,1973,Block house,Fully equipped,5,Central,5,2,2000,40500,Šiauliai,Lieporiai,Gegužių g.
45,1965,Brick,Fully equipped,4,Central,5,2,2019,35000,Panevėžys,Centras,Smėlynės g.
48.55,1977,Block house,Fully equipped,6,Central,9,2,2016,52000,Alytus,Vidzgiris,Statybininkų g.
34,2017,Brick,Fully equipped,1,Gas,2,2,0,145000,Palanga,None,Genio g.
73.1,1982,Brick,Not equipped,2,"Electric, liquid, gas, solid fuel, other",2,3,0,37000,Tauragės r. sav.,Taurų k.,Alėjos g.
43,2016,Brick,Fully equipped,3,"Central thermostat, sunbatteries",5,2,0,85900,Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.
156,2007,Brick,Fully equipped,1,Gas,2,4,0,179000,Klaipėda,Plytinė,Medelyno g.
53,2007,Brick,Fully equipped,2,Central thermostat,5,2,0,69500,Marijampolės m.,Centras,Vytauto g.
64.28,1979,Block house,Fully equipped,7,Central,9,3,0,59500,Klaipėda,Vingis,I. Simonaitytės g.
28,1975,Brick,Fully equipped,1,Central,5,1,0,27499,Šiauliai,Centras,Ežero g.
33,2017,Brick,Fully equipped,1,Gas,2,2,0,145000,Palanga,None,Kontininkų g.
49.99,1975,Block house,Partial decoration,4,Central,5,2,0,22580,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
78.4,2021,Brick,Partial decoration,6,Central thermostat,6,3,0,214700,Kaunas,Vilijampolė,Brastos g.
53,2021,Brick,Partial decoration,2,Central thermostat,6,2,0,115500,Kaunas,Vilijampolė,Brastos g.
80.7,2021,Brick,Partial decoration,2,Central thermostat,6,3,0,182900,Kaunas,Vilijampolė,Brastos g.
83,2006,Monolithic,Fully equipped,14,Central thermostat,21,3,0,191000,Klaipėda,Centras,Naujojo Sodo g.
62.64,1981,Block house,Fully equipped,3,Central,9,3,0,62000,Kaunas,Eiguliai,Ukmergės g.
58,2000,Brick,Fully equipped,5,Gas,5,1,0,83749,Vilnius,Pašilaičiai,Laisvės pr.
48.55,1991,Brick,Fully equipped,1,Central,5,2,0,60000,Vilniaus r. sav.,Skaidiškių k.,Sodų g.
84,2008,Brick,Fully equipped,2,Central thermostat,6,3,0,158000,Vilnius,Lazdynai,Jonažolių g.
47.1,1973,Block house,Fully equipped,4,Central,5,2,0,61500,Vilnius,Karoliniškės,Dariaus Gerbutavičiaus g.
43.52,1970,Brick,Fully equipped,1,"Central, electric",5,2,0,49500,Klaipėda,Debrecenas,Debreceno g.
24.94,1965,Brick,Fully equipped,4,Central thermostat,4,1,0,46000,Vilnius,Naujininkai,Darbininkų g.
28.43,2015,Monolithic,Fully equipped,1,Central thermostat,9,1,0,73000,Vilnius,Žirmūnai,Kareivių g.
38.39,2021,Brick,Partial decoration,3,Gas,4,2,0,79000,Vilnius,Šeškinė,Šeškinės Sodų g.
54.03,2021,Brick,Fully equipped,3,Central thermostat,9,2,0,99900,Vilnius,Pašilaičiai,Leičių g.
67,1988,Monolithic,Fully equipped,9,Central,10,3,0,91900,Vilnius,Pašilaičiai,Pašilaičių g.
44,1972,Block house,Fully equipped,3,Central,5,2,2016,30900,Jonavos m.,None,Kosmonautų g.
39.1,2014,Brick,Fully equipped,4,Central thermostat,4,2,0,73000,Klaipėda,Centras,Rumpiškės g.
76,1956,Brick,Fully equipped,1,Central,2,3,0,159000,Vilnius,Šnipiškės,Raitininkų g.
35,2019,Brick,Fully equipped,1,Central thermostat,3,1,0,72000,Vilnius,Justiniškės,Sidaronių g.
39.9,2017,Block house,Fully equipped,8,Central thermostat,9,2,0,115000,Vilnius,Žirmūnai,M. Katkaus g.
28.4,1972,Brick,Fully equipped,2,Central,3,1,0,41000,Vilnius,Salininkai,Pupinės g.
32.7,1973,Block house,Fully equipped,5,Central,5,1,0,50500,Vilnius,Karoliniškės,Vido Maciulevičiaus g.
56.92,2012,Brick,Fully equipped,1,Gas,1,2,0,73000,Panevėžys,Rožės,Bijūnų g.
33.6,1953,Brick,Fully equipped,1,Central,4,2,0,82600,Vilnius,Naujamiestis,J. Basanavičiaus g.
69,1981,Block house,Fully equipped,7,Central,9,3,0,61999,Klaipėda,Vingis,I. Simonaitytės g.
28.35,1965,Brick,Fully equipped,3,Central,3,1,0,12500,Šiaulių r. sav.,Kuršėnų m.,Daugėlių g.
46,1940,Brick,Fully equipped,2,Electric,2,2,0,53000,Ukmergės m.,None,Kęstučio a.
50,1960,Brick,Fully equipped,1,Central,3,3,0,92000,Vilnius,Antakalnis,Antakalnio g.
51,1882,Brick,Fully equipped,1,"Electric, solid fuel",3,2,0,150000,Vilnius,Senamiestis,Žemaitijos g.
45.62,1961,Other,Fully equipped,4,Central,4,2,0,45500,Jonavos m.,None,J. Ralio g.
26.14,1977,Other,Fully equipped,8,Central,9,1,0,24700,Jonavos m.,None,Lietavos g.
66.4,1994,Brick,Fully equipped,5,Central,6,3,0,32000,Vilkaviškio m.,None,Pilviškių g.
46.34,1973,Block house,Fully equipped,5,Central,5,2,0,31500,Alytus,Putinai,Šaltinių g.
64,1971,Block house,Fully equipped,4,Central thermostat,8,4,0,88000,Vilnius,Lazdynai,Architektų g.
79.53,1983,Brick,Fully equipped,1,Central,4,3,2018,70000,Molėtų m.,None,Liepų g.
54,1989,Brick,Fully equipped,1,Central,4,2,0,55000,Palanga,None,Sodų g.
44.82,1968,Brick,Fully equipped,1,Central,5,2,0,47500,Klaipėda,Baltija,Baltijos pr.
45,1965,Block house,Fully equipped,5,Central,5,2,0,83999,Vilnius,Antakalnis,P. Vileišio g.
53,1986,Block house,Fully equipped,3,Gas,4,2,0,20000,Telšių r. sav.,Varnių m.,S. Daukanto g.
64.6,1985,Block house,Fully equipped,3,Central,5,3,0,62900,Panevėžys,Klaipėdos,Ateities g.
18,1982,Brick,Fully equipped,5,Central,5,1,0,20000,Vilnius,Naujamiestis,V. Pietario g.
46.31,1987,Block house,Fully equipped,4,Central,5,2,2011,49000,Prienų m.,None,Statybininkų g.
63.92,2015,Block house,Fully equipped,2,Central thermostat,4,3,0,123000,Vilnius,Pilaitė,I. Simonaitytės g.
50,1977,Block house,Fully equipped,6,Central,9,2,0,60000,Klaipėda,Debrecenas,Gedminų g.
28,1940,Wooden house,Fully equipped,1,Aerothermal,2,2,0,60200,Vilnius,Šnipiškės,Kalvarijų g.
130,2019,Brick,Fully equipped,10,Central thermostat,29,4,0,384000,Vilnius,Šnipiškės,Konstitucijos pr.
12,1980,Brick,Partial decoration,2,Central,5,1,0,12500,Klaipėda,Debrecenas,Debreceno g.
42,2008,Brick,Fully equipped,4,Central thermostat,6,1,0,147000,Vilnius,Senamiestis,Mindaugo g.
45,1960,Brick,Fully equipped,3,"Central, electric",3,2,0,165000,Kaunas,Senamiestis,J. Gruodžio g.
84,1990,Block house,Fully equipped,7,Central,9,4,0,88000,Kaunas,Šilainiai,Žiemgalių g.
31,1977,Brick,Fully equipped,2,Central,4,1,0,23000,Raseinių r. sav.,Ariogalos m.,Melioratorių g.
104,2004,Monolithic,Fully equipped,12,Central thermostat,20,3,0,250000,Vilnius,Antakalnis,Žirgo g.
44,1973,Brick,Fully equipped,2,Central,4,2,0,20000,Kėdainių r. sav.,Pelėdnagių k.,V. Koncevičiaus g.
38,1945,Wooden house,Fully equipped,1,Solid fuel,2,2,0,21900,Vilnius,Naujininkai,Konduktorių g.
61.85,2020,Brick,Partial decoration,4,Central thermostat,7,3,0,67000,Klaipėdos r. sav.,Gargždų m.,Karaliaus Mindaugo g.
27.45,2017,Brick,Fully equipped,4,Other,4,2,0,79000,Palanga,None,Malūno g.
103,1939,Brick,Fully equipped,3,Central,3,3,0,101000,Klaipėda,Senamiestis,Galinio Pylimo g.
50,1986,Block house,Fully equipped,1,Central,5,2,0,46000,Šiauliai,Gytariai,K. Korsako g.
77.37,1975,Brick,Fully equipped,8,"Central thermostat, sunbatteries",12,4,2016,154666,Vilnius,Antakalnis,Antakalnio g.
78,1981,Block house,Fully equipped,5,Central,5,4,0,63000,Klaipėdos r. sav.,Gargždų m.,Klaipėdos g.
36,1940,Wooden house,Partial decoration,1,Gas,2,2,0,50000,Vilnius,Užupis,Krivių g.
52,1989,Brick,Fully equipped,5,Central,9,2,0,57000,Druskininkų m.,None,Ateities g.
32.6,1970,Block house,Fully equipped,9,Central,9,1,0,55500,Vilnius,Lazdynai,Architektų g.
64.45,1992,Block house,Fully equipped,5,Central,5,3,0,13900,Akmenės r. sav.,Naujosios Akmenės m.,Ramučių g.
37.15,1984,Brick,Fully equipped,4,Central,5,1,0,46000,Vilnius,Salininkai,Pupinės g.
28,1988,Brick,Fully equipped,3,Central,5,1,0,7700,Kėdainių r. sav.,Vilainių k.,Melioratorių g.
85,1970,Brick,Fully equipped,2,Gas,4,3,0,170000,Klaipėda,Senamiestis,Pievų Tako g.
49.58,1988,Brick,Fully equipped,8,Central,12,2,0,59000,Kaunas,Dainava,Taikos pr.
78,1930,Brick,Fully equipped,3,Central,4,3,0,168000,Klaipėda,Senamiestis,Bokštų g.
36.5,1980,Brick,Fully equipped,8,Central thermostat,12,1,2016,39800,Klaipėda,Mažasis kaimelis,Kretingos g.
85,1930,Brick,Partial decoration,1,Gas,3,3,2020,127500,Šiauliai,Centras,A. Mickevičiaus g.
64.76,1990,Block house,Fully equipped,1,Central,5,3,0,64000,Mažeikių m.,None,M. Daukšos g.
73.9,2002,Brick,Fully equipped,3,Electric,5,3,0,149500,Vilnius,Pašilaičiai,Jurgio Baltrušaičio g.
38,1958,Brick,Not equipped,1,Other,2,2,0,11000,Pasvalio r. sav.,Diliauskų k.,Diliauskų g.
86,2006,Brick,Fully equipped,2,Central thermostat,5,3,0,159000,Vilnius,Visoriai,Visorių g.
52.87,1988,Monolithic,Fully equipped,6,Central,13,2,2018,49000,Panevėžys,Klaipėdos,Kosmonautų g.
46,1964,Brick,Fully equipped,2,Gas,3,2,0,17000,Joniškio m.,None,Vilniaus g.
38,2019,Brick,Fully equipped,5,Central thermostat,5,2,0,45000,Tauragės m.,None,J. Tumo-Vaižganto g.
58.64,1990,Block house,Fully equipped,4,Central,5,3,0,82500,Kaunas,Šilainiai,Vėtrungės g.
62,2019,Brick,Fully equipped,4,Gas,4,2,0,99500,Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.
40,1940,Brick,Fully equipped,1,"Gas, solid fuel",1,2,0,48000,Vilnius,Naujininkai,Iešmininkų g.
50,1988,Other,Other,5,Central,9,2,0,25000,Visagino m.,None,Draugystės g.
36,1984,Monolithic,Fully equipped,3,Central,5,1,0,55000,Vilnius,Grigiškės,Šviesos g.
48,1983,Block house,Fully equipped,7,Central,9,2,0,62000,Klaipėda,Vingis,Vingio g.
57,1962,Block house,Fully equipped,2,Central,5,3,0,89000,Vilnius,Naujamiestis,Gerosios Vilties g.
62,1986,Block house,Fully equipped,1,"Central, electric",5,3,0,96000,Vilnius,Justiniškės,Taikos g.
76.95,2008,Brick,Fully equipped,1,"Central thermostat, gas",2,2,0,154000,Trakų m.,None,Gilušio g.
33,1974,Block house,Fully equipped,9,Central,9,1,0,60000,Vilnius,Karoliniškės,Sausio 13-osios g.
49.95,1967,Brick,Fully equipped,1,Central,5,2,0,49500,Panevėžys,Centras,Smėlynės g.
32.28,1981,Brick,Fully equipped,3,Central,5,1,0,22500,Kazlų Rūdos m.,None,M. Valančiaus g.
48,1997,Block house,Fully equipped,4,Electric,4,2,0,65000,Vilniaus r. sav.,Avižienių k.,Sudervės g.
60.32,2015,Brick,Fully equipped,1,"Central, central thermostat",5,3,0,110000,Vilnius,Pašilaičiai,Pavilnionių g.
42.6,2019,Brick,Fully equipped,1,Central thermostat,5,2,0,149000,Vilnius,Žvėrynas,Pieninės g.
50.6,1970,Brick,Fully equipped,1,Solid fuel,1,3,0,28000,Kazlų Rūdos m.,None,Žemaitės g.
33.21,1970,Brick,Fully equipped,3,Central thermostat,4,1,0,60000,Palanga,Palanga,Druskininkų g.
89,1880,Brick,Fully equipped,4,Central,4,3,1978,140000,Klaipėda,Senamiestis,Tiltų g.
160,1989,Brick,Fully equipped,1,Solid fuel,2,5,0,88000,Plungės r. sav.,Noriškių k.,Medelyno g.
64,1973,Block house,Fully equipped,7,Central,9,3,0,65000,Kaunas,Dainava,Taikos pr.
45.4,1971,Brick,Fully equipped,1,Central,3,2,0,36000,Tauragės m.,None,Liepų tak.
33.12,1977,Block house,Partial decoration,4,Central,9,1,0,35900,Klaipėda,Žardininkai,Žardininkų g.
20,2020,Brick,Fully equipped,1,Central thermostat,9,1,0,55000,Vilnius,Justiniškės,Laisvės pr.
63,1980,Block house,Not equipped,3,Central,5,3,0,27000,Visagino m.,None,Sedulinos al.
68,2017,Brick,Fully equipped,1,Gas,2,3,0,180000,Vilnius,Antakalnis,Žirgo g.
50.67,2019,Brick,Partial decoration,7,Central,7,2,0,47000,Druskininkų m.,None,Gardino g.
70,1994,Brick,Fully equipped,3,Central,5,3,0,48000,Visagino m.,None,Parko g.
65,2019,Brick,Fully equipped,2,Central thermostat,4,3,0,98000,Klaipėda,Centras,Paryžiaus Komunos g.
60.18,1975,Brick,Other,3,Central,4,3,0,49000,Panevėžys,Centras,Danutės g.
79.55,2002,Other,Fully equipped,3,Gas,5,3,0,145000,Vilnius,Pašilaičiai,Pašilaičių g.
30,1901,Brick,Other,1,"Gas, solid fuel",1,1,0,21000,Klaipėda,Paupiai,Arimų g.
63,1979,Brick,Fully equipped,3,Central,4,3,0,70000,Šiauliai,Šimšė,Vilniaus g.
150.8,1997,Brick,Fully equipped,3,Central,4,4,0,350000,Vilnius,Senamiestis,Odminių g.
62,2018,Brick,Fully equipped,4,Central thermostat,5,3,0,134900,Vilnius,Naujininkai,Eišiškių pl.
75.56,2007,Brick,Fully equipped,5,Central thermostat,6,3,0,123000,Vilnius,Pašilaičiai,Justiniškių g.
44,1969,Block house,Fully equipped,1,Central,5,2,0,58500,Kaunas,Dainava,Pramonės pr.
